domain,path,method,operationId,summary,tags,x_sage_pathtitle,x_sage_professional_only,full_url_example,consumes,produces,source_file
Nominal,/nominal_codes/{nominalCodeId}/nominal_transaction_enquiry_views,GET,GetNominalTransactionsEnquiryViewForNominal,Nominal Transaction Enquiry Views Transactions For Nominal Account,Nominal Transaction Enquiry Views,Nominal transaction enquiry views transactions for Nominal Account,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_codes/{nominalCodeId}/nominal_transaction_enquiry_views,,application/json,nominal.json
Nominal,/nominal_codes_new,POST,PostNominalCodesNew,New Nominal Code With Defaults,Nominal Codes,New nominal code with defaults,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_codes_new,application/json,application/json,nominal.json
Nominal,/nominal_ledger_settings,GET,GetNominalLedgerSettings,Nominal Ledger Settings,Nominal Ledger Settings,Nominal Ledger settings,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_ledger_settings,,application/json,nominal.json
Nominal,/nominal_ledger_settings/{Id},GET,GetNominalLedgerSetting,Nominal Ledger Setting,Nominal Ledger Settings,Nominal Ledger setting,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_ledger_settings/{Id},,application/json,nominal.json
Nominal,/nominal_period_value_views,GET,GetNominalPeriodValueViews,Nominal Period Value Views,Nominal Period Value Views,Nominal period value views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_period_value_views,,application/json,nominal.json
Nominal,/nominal_report_categories,GET,GetNominalReportCategories,Nominal Report Categories,Nominal Report Categories,Nominal report categories,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_categories,,application/json,nominal.json
Nominal,/nominal_report_categories,POST,PostNominalReportCategory,Nominal Report Categories,Nominal Report Categories,Nominal report categories,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_categories,application/json,application/json,nominal.json
Nominal,/nominal_report_categories/{Id},DELETE,DeleteNominalReportCategory,Nominal Code,Nominal Report Categories,Nominal code,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_categories/{Id},,application/json,nominal.json
Nominal,/nominal_report_categories/{Id},GET,GetNominalReportCategory,Nominal Code,Nominal Report Categories,Nominal code,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_categories/{Id},,application/json,nominal.json
Nominal,/nominal_report_categories/{Id},PUT,PutNominalReportCategory,Nominal Code,Nominal Report Categories,Nominal code,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_categories/{Id},application/json,application/json,nominal.json
Nominal,/nominal_report_category_types,GET,GetNominalReportCategoryTypes,Nominal Report Category Types,Nominal Report Category Types,Nominal report category types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_report_category_types,,application/json,nominal.json
Nominal,/nominal_reporting_types,GET,GetNominalReportingTypes,Nominal Reporting Types,Nominal Reporting Types,Nominal reporting types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_reporting_types,,application/json,nominal.json
Nominal,/nominal_transaction_analysis_codes,GET,GetNominalTransactionAnalysisCodes,Nominal Transaction Analysis Codes,Nominal Transaction Analysis Codes,Nominal transaction analysis codes,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_transaction_analysis_codes,,application/json,nominal.json
Nominal,/nominal_transaction_enquiry_views,GET,GetNominalTransactionEnquiryViews,Nominal Transaction Enquiry Views,Nominal Transaction Enquiry Views,Nominal transaction enquiry views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_transaction_enquiry_views,,application/json,nominal.json
Nominal,/nominal_transaction_enquiry_views/{Id},GET,GetNominalTransactionEnquiryView,Nominal Transaction Enquiry View,Nominal Transaction Enquiry Views,Nominal transaction enquiry view,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/nominal_transaction_enquiry_views/{Id},,application/json,nominal.json
Pop,/lookup_pop_orders,GET,GetLookupPOPOrders,Lookup Purchase Orders,Lookup POP Orders,Lookup Purchase Orders,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/lookup_pop_orders,,application/json,pop.json
Pop,/pop_additional_charges,GET,GetPOPAdditionalCharges,POP Additional Charges,POP Additional Charges,POP additional charges,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_additional_charges,,application/json,pop.json
Pop,/pop_additional_charges/{Id},GET,GetPOPAdditionalCharge,POP Additional Charge,POP Additional Charges,POP additional charge,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_additional_charges/{Id},,application/json,pop.json
Pop,/pop_authorisation_status_types,GET,GetPOPAuthorisationStatusTypes,POP Authorisation Status Types,POP Authorisation Status Types,POP authorisation status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_authorisation_status_types,,application/json,pop.json
Pop,/pop_cancelled_lines,GET,GetPOPCancelledLines,Cancelled Lines For Purchase Orders And Returns,POP Cancelled Lines,Cancelled lines for purchase orders and returns,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_cancelled_lines,,application/json,pop.json
Pop,/pop_cancelled_lines/{Id},GET,GetPOPCancelledLine,Cancelled Line For Purchase Orders And Returns,POP Cancelled Lines,Cancelled line for purchase orders and returns,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_cancelled_lines/{Id},,application/json,pop.json
Pop,/pop_delivery_address_action_types,GET,GetPOPPDeliveryAddressActionTypes,POP Delivery Address Action Types,POP Delivery Address Action Types,POP Delivery Address Action types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_delivery_address_action_types,,application/json,pop.json
Pop,/pop_delivery_address_types,GET,GetPOPPDeliveryAddressTypes,POP Delivery Address Types,POP Delivery Address Types,POP Delivery Address types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_delivery_address_types,,application/json,pop.json
Pop,/pop_document_print_status_types,GET,GetPOPDocumentPrintStatusTypes,POP Document Print Status Types,POP Document Print Status Types,POP document print status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_document_print_status_types,,application/json,pop.json
Pop,/pop_document_process_status_types,GET,GetPOPDocumentProcessStatusTypes,POP Document Process Status Types,POP Document Process Status Types,POP document process status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_document_process_status_types,,application/json,pop.json
Pop,/pop_document_status_types,GET,GetPOPDocumentStatusTypes,POP Document Status Types,POP Document Status Types,POP document status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_document_status_types,,application/json,pop.json
Pop,/pop_document_types,GET,GetPOPDocumentTypes,POP Document Types,POP Document Types,POP document types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_document_types,,application/json,pop.json
Pop,/pop_intrastat_status_types,GET,GetPOPIntrastatStatusTypes,POP Intrastat Types,POP Intrastat Status Types,POP intrastat types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_intrastat_status_types,,application/json,pop.json
Pop,/pop_invoice_credit_types,GET,GetPOPInvoiceCreditTypes,POP Invoice Credit Types,POP Invoice Credit Types,POP invoice credit types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_invoice_credit_types,,application/json,pop.json
Pop,/pop_order_generation_types,GET,GetPOPOrderGenerationTypes,POP Order Generation Types,POP Order Generation Types,POP order generation types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_generation_types,,application/json,pop.json
Pop,/pop_order_line_views,GET,GetPOPOrderLineViews,POP Order Line Views,POP Order Line Views,POP Order Line Views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_line_views,,application/json,pop.json
Pop,/pop_order_lines/{Id},GET,GetPOPOrderLine,Purchase Order Line,POP Order Lines,Purchase order line,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_lines/{Id},,application/json,pop.json
Pop,/pop_order_lines/{lineId}/pop_linked_order_lines,GET,GetPOPLinkedOrderLinesForPOPLine,POP Linked Order Lines For A Single POP Order Line,POP Linked Order Lines,POP linked order lines for a single POP order line,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_lines/{lineId}/pop_linked_order_lines,,application/json,pop.json
Pop,/pop_order_lines/{lineId}/pop_linked_requisition_lines,GET,GetPOPLinkedRequisitionLinesForPOPLine,POP Linked Requisition Lines For A Single POP Order Line,POP Linked Requisition Lines,POP linked requisition lines for a single POP order line,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_lines/{lineId}/pop_linked_requisition_lines,,application/json,pop.json
Pop,/pop_order_return_invoice_credit_views,GET,GetPOPOrderReturnInvoiceCreditViews,POP Order Return Invoice Credit Views,POP Order Return Invoice Credit Views,POP Order Return Invoice Credit views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_return_invoice_credit_views,,application/json,pop.json
Pop,/pop_order_return_line_invoice_credit_views,GET,GetPOPOrderReturnLineInvoiceViews,Purchase Order Return Line Invoice Credit Views,POP Order Return Line Invoice Credit Views,Purchase Order Return Line Invoice Credit Views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_return_line_invoice_credit_views,,application/json,pop.json
Pop,/pop_order_return_line_receipt_return_views,GET,GetPOPOrderReturnLineReceiptReturnViews,Purchase Order Return Line Receipt Return Views,POP Order Return Line Receipt Return Views,Purchase Order Return Line Receipt Return Views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_return_line_receipt_return_views,,application/json,pop.json
Pop,/pop_order_return_views,GET,GetPOPOrderReturnViews,POP Order Return Views,POP Order Return Views,POP Order Return views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_order_return_views,,application/json,pop.json
Pop,/pop_orders,GET,GetPOPOrders,Purchase Orders,POP Orders,Purchase orders,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders,,application/json,pop.json
Pop,/pop_orders,POST,PostPOPOrder,Purchase Orders,POP Orders,Purchase orders,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders,application/json,application/json,pop.json
Pop,/pop_orders/{Id},DELETE,DeletePOPOrder,Purchase Order,POP Orders,Purchase order,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders/{Id},,application/json,pop.json
Pop,/pop_orders/{Id},GET,GetPOPOrder,Purchase Order,POP Orders,Purchase order,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders/{Id},,application/json,pop.json
Pop,/pop_orders/{Id},PUT,PutPOPOrder,Purchase Order,POP Orders,Purchase order,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders/{Id},application/json,application/json,pop.json
Pop,/pop_orders/{popOrderId}/pop_order_lines,GET,GetPOPOrderLines,Purchase Order Lines,POP Order Lines,Purchase order lines,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders/{popOrderId}/pop_order_lines,,application/json,pop.json
Pop,/pop_orders_duplicate,POST,PostPOPOrdersDuplicate,Duplicate Purchase Order,POP Orders Duplicate,Duplicate purchase order,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders_duplicate,application/json,application/json,pop.json
Pop,/pop_orders_new,POST,PostPOPOrdersNew,New Purchase Order With Defaults,POP Orders,New purchase order with defaults,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders_new,application/json,application/json,pop.json
Pop,/pop_orders_new/{Id},PUT,PutPOPOrderNew,New Purchase Order With Defaults,POP Orders,New purchase order with defaults,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_orders_new/{Id},application/json,application/json,pop.json
Pop,/pop_requisition_fulfilment_line_views,GET,GetPOPRequisitionFulfilmentLineViews,POP Requisition Fulfilment Line Views,POP Requisition Fulfilment Line Views,POP requisition fulfilment line views,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_requisition_fulfilment_line_views,,application/json,pop.json
Pop,/pop_requisition_fulfilment_lines,GET,GetPOPRequisitionFulfilmentLines,POP Requisition Fulfilment Lines,POP Requisition Fulfilment Lines,POP requisition fulfilment lines,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_requisition_fulfilment_lines,,application/json,pop.json
Pop,/pop_requisition_fulfilment_lines/{Id},GET,GetPOPRequisitionFulfilmentLine,POP Requisition Fulfilment Line,POP Requisition Fulfilment Lines,POP requisition fulfilment line,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_requisition_fulfilment_lines/{Id},,application/json,pop.json
Pop,/pop_settings,GET,GetPOPSettings,POP Settings,POP Settings,POP settings,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_settings,,application/json,pop.json
Pop,/pop_settings/{Id},GET,GetPOPSetting,POP Setting,POP Settings,POP setting,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_settings/{Id},,application/json,pop.json
Pop,/pop_trade_line_status_types,GET,GetPOPTradeLineStatusTypes,Trade Line Status Types,POP Trade Line Status Types,Trade line status types,,https://api.columbus.sage.com/uk/sage200extra/accounts/v1/pop_trade_line_status_types,,application/json,pop.json
